IEL_ID,region_id,species,alignment37_start,alignment37_end,alignment37_length,IEL_alignment3_start,IEL_alignment3_end,IEL_alignment3_length,IEL_alignment3_label,IEL_projection_class,IEL_support_type,IEL_projection_resolved,n_deletion_events,n_insertion_events,n_all_pairs,n_informative_topological_pairs,n_independent_recurrent_pairs,n_probable_ancestral_remodeling_pairs,n_ambiguous_ancestral_pairs,independent_fraction,remodeling_fraction,IEL_local_composition,IEL_topological_hotspot_class,ecm_n_overlap,ecm_overlap_ids,ecm_overlap_subtypes,ecm_overlap_relations,ecm_overlap_total_length,ecm_nearest_id,ecm_nearest_subtype,ecm_nearest_distance,ecm_nearest_relation,ecm_left_id,ecm_left_subtype,ecm_left_distance,ecm_right_id,ecm_right_subtype,ecm_right_distance,mast_nearest_distance,mast_n_within_25,ugua_n_overlap,ugua_overlap_ids,ugua_overlap_subtypes,ugua_overlap_relations,ugua_overlap_total_length,ugua_nearest_id,ugua_nearest_subtype,ugua_nearest_distance,ugua_nearest_relation,ugua_left_id,ugua_left_subtype,ugua_left_distance,ugua_right_id,ugua_right_subtype,ugua_right_distance,pas_n_overlap,pas_overlap_ids,pas_overlap_subtypes,pas_overlap_relations,pas_overlap_total_length,pas_nearest_id,pas_nearest_subtype,pas_nearest_distance,pas_nearest_relation,pas_left_id,pas_left_subtype,pas_left_distance,pas_right_id,pas_right_subtype,pas_right_distance,cleavage_n_overlap,cleavage_overlap_ids,cleavage_overlap_subtypes,cleavage_nearest_id,cleavage_nearest_subtype,cleavage_nearest_distance,cleavage_nearest_side,cleavage_nearest_boundary,dse_n_overlap,dse_overlap_ids,dse_overlap_subtypes,dse_overlap_relations,dse_overlap_total_length,dse_nearest_id,dse_nearest_subtype,dse_nearest_distance,dse_nearest_relation,dse_left_id,dse_left_subtype,dse_left_distance,dse_right_id,dse_right_subtype,dse_right_distance,structure_mfe_n_overlap,structure_mfe_overlap_types,structure_mfe_overlap_ids,structure_mfe_primary_type,structure_mfe_primary_relation,structure_mfe_nearest_type,structure_mfe_nearest_id,structure_mfe_nearest_distance,structure_mfe_boundary_distance,structure_mfe_near_boundary,structure_centroid_n_overlap,structure_centroid_overlap_types,structure_centroid_overlap_ids,structure_centroid_primary_type,structure_centroid_primary_relation,structure_centroid_nearest_type,structure_centroid_nearest_id,structure_centroid_nearest_distance,structure_centroid_boundary_distance,structure_centroid_near_boundary,ECM_context,APA_feature_profile,APA_context_class,structure_consensus_type,structure_model_agreement,architectural_formula,architectural_domain_class
IEL_025,24,D.yakuba,1333,1333,1,784,784,1,784-784,direct,label_interval,True,10,1,,,15,,,1.0,,mixed_deletion_insertion,mixed_recurrent_and_nested,0,,,,0,Ras85D_EBC_YAK_ECM_0011,ECM_06,20,downstream,Ras85D_EBC_YAK_ECM_0011,ECM_06,20,Ras85D_EBC_YAK_ECM_0012,ECM_14,91,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0007,UGUA,220,downstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,220,Ras85D_EBC_YAK_UGUA_0008,UGUA,454,0,,,,0,Ras85D_EBC_YAK_PAS_0007,1.5,113,upstream,Ras85D_EBC_YAK_PAS_0006,2.5,125,Ras85D_EBC_YAK_PAS_0007,1.5,113,0,,,Ras85D_EBC_YAK_CLV_0006,weak,45,downstream,739|739,0,,,,0,Ras85D_EBC_YAK_DSE_0006,down-st,112,downstream,Ras85D_EBC_YAK_DSE_0006,down-st,112,Ras85D_EBC_YAK_DSE_0007,down-st,414,1,stem,Ras85D_CTX_YAK_MFE_STEM_0067,stem,inside,stem,Ras85D_CTX_YAK_MFE_STEM_0067,0,3,False,1,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0013,multiloop,inside,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0013,0,8,False,between_ECM,none,APA_distant,MFE:stem|centroid:multiloop,MFE_centroid_disagreement,ECM_INTERFACE+RNA_STRUCTURE,ECM_interface_structure_domain
IEL_025,24,D.virilis,1333,1333,1,781,782,2,781|782,between_columns,between_columns,True,10,1,,,15,,,1.0,,mixed_deletion_insertion,mixed_recurrent_and_nested,0,,,,0,Ras85D_EBC_VIR_ECM_0009,ECM_06,17,downstream,Ras85D_EBC_VIR_ECM_0009,ECM_06,17,Ras85D_EBC_VIR_ECM_0010,ECM_14,93,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0010,UGUA,150,upstream,Ras85D_EBC_VIR_UGUA_0009,UGUA,204,Ras85D_EBC_VIR_UGUA_0010,UGUA,150,0,,,,0,Ras85D_EBC_VIR_PAS_0009,2.5,4,upstream,Ras85D_EBC_VIR_PAS_0008,1.5,13,Ras85D_EBC_VIR_PAS_0009,2.5,4,0,,,Ras85D_EBC_VIR_CLV_0006,weak,22,upstream,804|804,0,,,,0,Ras85D_EBC_VIR_DSE_0010,down-st,97,upstream,Ras85D_EBC_VIR_DSE_0009,down-st,109,Ras85D_EBC_VIR_DSE_0010,down-st,97,1,stem,Ras85D_CTX_VIR_MFE_STEM_0077,stem,coincident,stem,Ras85D_CTX_VIR_MFE_STEM_0077,0,0,True,1,hairpin_loop,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0010,hairpin_loop,inside,hairpin_loop,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0010,0,2,True,between_ECM,PAS+CLEAVAGE,PAS_cleavage_neighborhood,MFE:stem|centroid:hairpin_loop,MFE_centroid_disagreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_026,25,D.melanogaster,1338,1347,10,791,796,6,791-796,partially_gapped,label_interval,True,16,1,,,61,,,1.0,,mixed_deletion_insertion,complex_mosaic_hotspot,0,,,,0,Ras85D_EBC_MEL_ECM_0011,ECM_06,27,downstream,Ras85D_EBC_MEL_ECM_0011,ECM_06,27,Ras85D_EBC_MEL_ECM_0012,ECM_14,79,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0009,UGUA,128,downstream,Ras85D_EBC_MEL_UGUA_0009,UGUA,128,Ras85D_EBC_MEL_UGUA_0010,UGUA,442,0,,,,0,Ras85D_EBC_MEL_PAS_0007,1.5,85,upstream,Ras85D_EBC_MEL_PAS_0006,2.5,151,Ras85D_EBC_MEL_PAS_0007,1.5,85,0,,,Ras85D_EBC_MEL_CLV_0009,weak,21,downstream,770|770,0,,,,0,Ras85D_EBC_MEL_DSE_0003,down-st,135,downstream,Ras85D_EBC_MEL_DSE_0003,down-st,135,Ras85D_EBC_MEL_DSE_0004,down-st,386,3,internal_loop;multiloop;stem,Ras85D_CTX_MEL_MFE_INTERNAL_LOOP_0034;Ras85D_CTX_MEL_MFE_MULTILOOP_0014;Ras85D_CTX_MEL_MFE_STEM_0066,multiloop,crosses_right_boundary,multiloop,Ras85D_CTX_MEL_MFE_MULTILOOP_0014,0,0,True,1,internal_loop,Ras85D_CTX_MEL_CENTROID_INTERNAL_LOOP_0032,internal_loop,inside,internal_loop,Ras85D_CTX_MEL_CENTROID_INTERNAL_LOOP_0032,0,16,False,between_ECM,CLEAVAGE,partial_APA_neighborhood,MFE:multiloop|centroid:internal_loop,MFE_centroid_disagreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_026,25,D.yakuba,1338,1347,10,787,788,2,787|788,between_columns,between_columns,True,16,1,,,61,,,1.0,,mixed_deletion_insertion,complex_mosaic_hotspot,0,,,,0,Ras85D_EBC_YAK_ECM_0011,ECM_06,23,downstream,Ras85D_EBC_YAK_ECM_0011,ECM_06,23,Ras85D_EBC_YAK_ECM_0012,ECM_14,87,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0007,UGUA,223,downstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,223,Ras85D_EBC_YAK_UGUA_0008,UGUA,450,0,,,,0,Ras85D_EBC_YAK_PAS_0007,1.5,109,upstream,Ras85D_EBC_YAK_PAS_0006,2.5,128,Ras85D_EBC_YAK_PAS_0007,1.5,109,0,,,Ras85D_EBC_YAK_CLV_0006,weak,48,downstream,739|739,0,,,,0,Ras85D_EBC_YAK_DSE_0006,down-st,115,downstream,Ras85D_EBC_YAK_DSE_0006,down-st,115,Ras85D_EBC_YAK_DSE_0007,down-st,410,1,stem,Ras85D_CTX_YAK_MFE_STEM_0067,stem,inside_at_right_boundary,stem,Ras85D_CTX_YAK_MFE_STEM_0067,0,0,True,1,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0013,multiloop,inside,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0013,0,10,False,between_ECM,none,APA_distant,MFE:stem|centroid:multiloop,MFE_centroid_disagreement,ECM_INTERFACE+RNA_STRUCTURE,ECM_interface_structure_domain
IEL_026,25,D.virilis,1338,1347,10,786,790,5,786-790,partially_gapped,label_interval,True,16,1,,,61,,,1.0,,mixed_deletion_insertion,complex_mosaic_hotspot,0,,,,0,Ras85D_EBC_VIR_ECM_0009,ECM_06,22,downstream,Ras85D_EBC_VIR_ECM_0009,ECM_06,22,Ras85D_EBC_VIR_ECM_0010,ECM_14,85,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0010,UGUA,142,upstream,Ras85D_EBC_VIR_UGUA_0009,UGUA,209,Ras85D_EBC_VIR_UGUA_0010,UGUA,142,1,Ras85D_EBC_VIR_PAS_0009,2.5,inside_at_left_boundary,5,Ras85D_EBC_VIR_PAS_0009,2.5,0,inside_at_left_boundary,Ras85D_EBC_VIR_PAS_0008,1.5,18,Ras85D_EBC_VIR_PAS_0010,1.5,108,0,,,Ras85D_EBC_VIR_CLV_0006,weak,14,upstream,804|804,0,,,,0,Ras85D_EBC_VIR_DSE_0010,down-st,89,upstream,Ras85D_EBC_VIR_DSE_0009,down-st,114,Ras85D_EBC_VIR_DSE_0010,down-st,89,3,internal_loop;stem,Ras85D_CTX_VIR_MFE_INTERNAL_LOOP_0045;Ras85D_CTX_VIR_MFE_STEM_0078;Ras85D_CTX_VIR_MFE_STEM_0079,stem,contains,stem,Ras85D_CTX_VIR_MFE_STEM_0078,0,0,True,1,hairpin_loop,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0010,hairpin_loop,inside,hairpin_loop,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0010,0,7,False,between_ECM,PAS+CLEAVAGE,PAS_cleavage_neighborhood,MFE:stem|centroid:hairpin_loop,MFE_centroid_disagreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_027,26,D.melanogaster,1375,1375,1,799,800,2,799|800,between_columns,between_columns,True,9,1,,,22,,,1.0,,mixed_deletion_insertion,complex_mosaic_hotspot,0,,,,0,Ras85D_EBC_MEL_ECM_0011,ECM_06,35,downstream,Ras85D_EBC_MEL_ECM_0011,ECM_06,35,Ras85D_EBC_MEL_ECM_0012,ECM_14,75,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0009,UGUA,136,downstream,Ras85D_EBC_MEL_UGUA_0009,UGUA,136,Ras85D_EBC_MEL_UGUA_0010,UGUA,438,0,,,,0,Ras85D_EBC_MEL_PAS_0007,1.5,81,upstream,Ras85D_EBC_MEL_PAS_0006,2.5,159,Ras85D_EBC_MEL_PAS_0007,1.5,81,0,,,Ras85D_EBC_MEL_CLV_0009,weak,29,downstream,770|770,0,,,,0,Ras85D_EBC_MEL_DSE_0003,down-st,143,downstream,Ras85D_EBC_MEL_DSE_0003,down-st,143,Ras85D_EBC_MEL_DSE_0004,down-st,382,1,stem,Ras85D_CTX_MEL_MFE_STEM_0067,stem,inside_at_left_boundary,stem,Ras85D_CTX_MEL_MFE_STEM_0067,0,0,True,1,internal_loop,Ras85D_CTX_MEL_CENTROID_INTERNAL_LOOP_0032,internal_loop,inside,internal_loop,Ras85D_CTX_MEL_CENTROID_INTERNAL_LOOP_0032,0,24,False,between_ECM,none,APA_distant,MFE:stem|centroid:internal_loop,MFE_centroid_disagreement,ECM_INTERFACE+RNA_STRUCTURE,ECM_interface_structure_domain
IEL_027,26,D.yakuba,1375,1375,1,799,799,1,799-799,direct,label_interval,True,9,1,,,22,,,1.0,,mixed_deletion_insertion,complex_mosaic_hotspot,0,,,,0,Ras85D_EBC_YAK_ECM_0011,ECM_06,35,downstream,Ras85D_EBC_YAK_ECM_0011,ECM_06,35,Ras85D_EBC_YAK_ECM_0012,ECM_14,76,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0007,UGUA,235,downstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,235,Ras85D_EBC_YAK_UGUA_0008,UGUA,439,0,,,,0,Ras85D_EBC_YAK_PAS_0007,1.5,98,upstream,Ras85D_EBC_YAK_PAS_0006,2.5,140,Ras85D_EBC_YAK_PAS_0007,1.5,98,0,,,Ras85D_EBC_YAK_CLV_0006,weak,60,downstream,739|739,0,,,,0,Ras85D_EBC_YAK_DSE_0006,down-st,127,downstream,Ras85D_EBC_YAK_DSE_0006,down-st,127,Ras85D_EBC_YAK_DSE_0007,down-st,399,1,stem,Ras85D_CTX_YAK_MFE_STEM_0069,stem,inside_at_left_boundary,stem,Ras85D_CTX_YAK_MFE_STEM_0069,0,0,True,1,stem,Ras85D_CTX_YAK_CENTROID_STEM_0039,stem,inside_at_left_boundary,stem,Ras85D_CTX_YAK_CENTROID_STEM_0039,0,0,True,between_ECM,none,APA_distant,stem,MFE_centroid_agreement,ECM_INTERFACE+RNA_STRUCTURE,ECM_interface_structure_domain
IEL_027,26,D.virilis,1375,1375,1,798,799,2,798|799,between_columns,between_columns,True,9,1,,,22,,,1.0,,mixed_deletion_insertion,complex_mosaic_hotspot,0,,,,0,Ras85D_EBC_VIR_ECM_0009,ECM_06,34,downstream,Ras85D_EBC_VIR_ECM_0009,ECM_06,34,Ras85D_EBC_VIR_ECM_0010,ECM_14,76,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0010,UGUA,133,upstream,Ras85D_EBC_VIR_UGUA_0009,UGUA,221,Ras85D_EBC_VIR_UGUA_0010,UGUA,133,0,,,,0,Ras85D_EBC_VIR_PAS_0009,2.5,7,downstream,Ras85D_EBC_VIR_PAS_0009,2.5,7,Ras85D_EBC_VIR_PAS_0010,1.5,99,0,,,Ras85D_EBC_VIR_CLV_0006,weak,5,upstream,804|804,0,,,,0,Ras85D_EBC_VIR_DSE_0010,down-st,80,upstream,Ras85D_EBC_VIR_DSE_0009,down-st,126,Ras85D_EBC_VIR_DSE_0010,down-st,80,1,hairpin_loop,Ras85D_CTX_VIR_MFE_HAIRPIN_LOOP_0011,hairpin_loop,inside,hairpin_loop,Ras85D_CTX_VIR_MFE_HAIRPIN_LOOP_0011,0,1,True,1,hairpin_loop,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0010,hairpin_loop,inside,hairpin_loop,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0010,0,19,False,between_ECM,PAS+CLEAVAGE,PAS_cleavage_neighborhood,hairpin_loop,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_028,27,D.melanogaster,1463,1465,3,872,873,2,872|873,between_columns,between_columns,True,10,2,,,28,,,1.0,,mixed_deletion_insertion,complex_mosaic_hotspot,0,,,,0,Ras85D_EBC_MEL_ECM_0012,ECM_14,2,upstream,Ras85D_EBC_MEL_ECM_0011,ECM_06,108,Ras85D_EBC_MEL_ECM_0012,ECM_14,2,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0009,UGUA,209,downstream,Ras85D_EBC_MEL_UGUA_0009,UGUA,209,Ras85D_EBC_MEL_UGUA_0010,UGUA,365,0,,,,0,Ras85D_EBC_MEL_PAS_0007,1.5,8,upstream,Ras85D_EBC_MEL_PAS_0006,2.5,232,Ras85D_EBC_MEL_PAS_0007,1.5,8,0,,,Ras85D_EBC_MEL_CLV_0010,weak,36,upstream,909|909,0,,,,0,Ras85D_EBC_MEL_DSE_0003,down-st,216,downstream,Ras85D_EBC_MEL_DSE_0003,down-st,216,Ras85D_EBC_MEL_DSE_0004,down-st,309,2,hairpin_loop;stem,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0012;Ras85D_CTX_MEL_MFE_STEM_0077,hairpin_loop,crosses_right_boundary,hairpin_loop,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0012,0,0,True,2,hairpin_loop;stem,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0009;Ras85D_CTX_MEL_CENTROID_STEM_0060,hairpin_loop,crosses_right_boundary,hairpin_loop,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0009,0,0,True,ECM_interface,PAS,partial_APA_neighborhood,hairpin_loop,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_028,27,D.yakuba,1463,1465,3,872,873,2,872|873,between_columns,between_columns,True,10,2,,,28,,,1.0,,mixed_deletion_insertion,complex_mosaic_hotspot,0,,,,0,Ras85D_EBC_YAK_ECM_0012,ECM_14,2,upstream,Ras85D_EBC_YAK_ECM_0011,ECM_06,108,Ras85D_EBC_YAK_ECM_0012,ECM_14,2,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0007,UGUA,308,downstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,308,Ras85D_EBC_YAK_UGUA_0008,UGUA,365,0,,,,0,Ras85D_EBC_YAK_PAS_0007,1.5,24,upstream,Ras85D_EBC_YAK_PAS_0006,2.5,213,Ras85D_EBC_YAK_PAS_0007,1.5,24,0,,,Ras85D_EBC_YAK_CLV_0007,weak,72,upstream,945|945,0,,,,0,Ras85D_EBC_YAK_DSE_0006,down-st,200,downstream,Ras85D_EBC_YAK_DSE_0006,down-st,200,Ras85D_EBC_YAK_DSE_0007,down-st,325,1,multiloop,Ras85D_CTX_YAK_MFE_MULTILOOP_0019,multiloop,inside_at_left_boundary,multiloop,Ras85D_CTX_YAK_MFE_MULTILOOP_0019,0,0,True,1,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0015,multiloop,inside,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0015,0,1,True,ECM_interface,PAS,partial_APA_neighborhood,multiloop,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_028,27,D.virilis,1463,1465,3,877,878,2,877|878,between_columns,between_columns,True,10,2,,,28,,,1.0,,mixed_deletion_insertion,complex_mosaic_hotspot,1,Ras85D_EBC_VIR_ECM_0010,ECM_14,inside,2,Ras85D_EBC_VIR_ECM_0010,ECM_14,0,inside,Ras85D_EBC_VIR_ECM_0009,ECM_06,113,Ras85D_EBC_VIR_ECM_0011,ECM_13,85,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0010,UGUA,54,upstream,Ras85D_EBC_VIR_UGUA_0009,UGUA,300,Ras85D_EBC_VIR_UGUA_0010,UGUA,54,0,,,,0,Ras85D_EBC_VIR_PAS_0010,1.5,20,upstream,Ras85D_EBC_VIR_PAS_0009,2.5,86,Ras85D_EBC_VIR_PAS_0010,1.5,20,0,,,Ras85D_EBC_VIR_CLV_0007,weak,45,upstream,923|923,0,,,,0,Ras85D_EBC_VIR_DSE_0010,down-st,1,upstream,Ras85D_EBC_VIR_DSE_0009,down-st,205,Ras85D_EBC_VIR_DSE_0010,down-st,1,2,internal_loop;stem,Ras85D_CTX_VIR_MFE_INTERNAL_LOOP_0050;Ras85D_CTX_VIR_MFE_STEM_0084,stem,crosses_right_boundary,stem,Ras85D_CTX_VIR_MFE_STEM_0084,0,0,True,1,hairpin_loop,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0010,hairpin_loop,inside,hairpin_loop,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0010,0,1,True,inside_ECM,PAS+DSE,partial_APA_neighborhood,MFE:stem|centroid:hairpin_loop,MFE_centroid_disagreement,ECM+APA+RNA_STRUCTURE,composite_ECM_APA_structure_domain
IEL_029,28,D.melanogaster,1555,1556,2,949,958,10,949|958,between_columns,between_columns,True,9,1,,,0,,,,,mixed_deletion_insertion,exact_coordinate_hotspot,0,,,,0,Ras85D_EBC_MEL_ECM_0013,ECM_13,5,upstream,Ras85D_EBC_MEL_ECM_0012,ECM_14,45,Ras85D_EBC_MEL_ECM_0013,ECM_13,5,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0010,UGUA,280,upstream,Ras85D_EBC_MEL_UGUA_0009,UGUA,286,Ras85D_EBC_MEL_UGUA_0010,UGUA,280,0,,,,0,Ras85D_EBC_MEL_PAS_0007,1.5,63,downstream,Ras85D_EBC_MEL_PAS_0007,1.5,63,Ras85D_EBC_MEL_PAS_0008,2.5,192,0,,,Ras85D_EBC_MEL_CLV_0010,weak,40,downstream,909|909,0,,,,0,Ras85D_EBC_MEL_DSE_0004,down-st,224,upstream,Ras85D_EBC_MEL_DSE_0003,down-st,293,Ras85D_EBC_MEL_DSE_0004,down-st,224,1,hairpin_loop,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0013,hairpin_loop,inside_at_left_boundary,hairpin_loop,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0013,0,0,True,1,hairpin_loop,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0010,hairpin_loop,inside_at_left_boundary,hairpin_loop,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0010,0,0,True,ECM_interface,none,APA_distant,hairpin_loop,MFE_centroid_agreement,ECM_INTERFACE+RNA_STRUCTURE,ECM_interface_structure_domain
IEL_029,28,D.yakuba,1555,1556,2,949,958,10,949|958,between_columns,between_columns,True,9,1,,,0,,,,,mixed_deletion_insertion,exact_coordinate_hotspot,0,,,,0,Ras85D_EBC_YAK_ECM_0013,ECM_13,5,upstream,Ras85D_EBC_YAK_ECM_0012,ECM_14,45,Ras85D_EBC_YAK_ECM_0013,ECM_13,5,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0008,UGUA,280,upstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,385,Ras85D_EBC_YAK_UGUA_0008,UGUA,280,0,,,,0,Ras85D_EBC_YAK_PAS_0007,1.5,47,downstream,Ras85D_EBC_YAK_PAS_0007,1.5,47,Ras85D_EBC_YAK_PAS_0008,2.5,208,0,,,Ras85D_EBC_YAK_CLV_0007,weak,4,downstream,945|945,0,,,,0,Ras85D_EBC_YAK_DSE_0007,down-st,240,upstream,Ras85D_EBC_YAK_DSE_0006,down-st,277,Ras85D_EBC_YAK_DSE_0007,down-st,240,1,hairpin_loop,Ras85D_CTX_YAK_MFE_HAIRPIN_LOOP_0015,hairpin_loop,inside_at_left_boundary,hairpin_loop,Ras85D_CTX_YAK_MFE_HAIRPIN_LOOP_0015,0,0,True,1,hairpin_loop,Ras85D_CTX_YAK_CENTROID_HAIRPIN_LOOP_0014,hairpin_loop,inside_at_left_boundary,hairpin_loop,Ras85D_CTX_YAK_CENTROID_HAIRPIN_LOOP_0014,0,0,True,ECM_interface,CLEAVAGE,partial_APA_neighborhood,hairpin_loop,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_029,28,D.virilis,1555,1556,2,949,950,2,949|950,between_columns,between_columns,True,9,1,,,0,,,,,mixed_deletion_insertion,exact_coordinate_hotspot,0,,,,0,Ras85D_EBC_VIR_ECM_0011,ECM_13,13,upstream,Ras85D_EBC_VIR_ECM_0010,ECM_14,45,Ras85D_EBC_VIR_ECM_0011,ECM_13,13,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0010,UGUA,14,downstream,Ras85D_EBC_VIR_UGUA_0010,UGUA,14,Ras85D_EBC_VIR_UGUA_0011,UGUA,288,0,,,,0,Ras85D_EBC_VIR_PAS_0010,1.5,46,downstream,Ras85D_EBC_VIR_PAS_0010,1.5,46,Ras85D_EBC_VIR_PAS_0011,2.5,197,0,,,Ras85D_EBC_VIR_CLV_0007,weak,26,downstream,923|923,0,,,,0,Ras85D_EBC_VIR_DSE_0011,down-st,13,upstream,Ras85D_EBC_VIR_DSE_0010,down-st,66,Ras85D_EBC_VIR_DSE_0011,down-st,13,2,exterior;stem,Ras85D_CTX_VIR_MFE_EXTERIOR_0001;Ras85D_CTX_VIR_MFE_STEM_0092,exterior,crosses_right_boundary,exterior,Ras85D_CTX_VIR_MFE_EXTERIOR_0001,0,0,True,2,hairpin_loop;stem,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0011;Ras85D_CTX_VIR_CENTROID_STEM_0069,hairpin_loop,crosses_right_boundary,hairpin_loop,Ras85D_CTX_VIR_CENTROID_HAIRPIN_LOOP_0011,0,0,True,between_ECM,UGUA+DSE,partial_APA_neighborhood,MFE:exterior|centroid:hairpin_loop,MFE_centroid_disagreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_030,29,D.melanogaster,1584,1584,1,949,958,10,949|958,between_columns,between_columns,True,14,1,,,26,,,1.0,,mixed_deletion_insertion,mixed_recurrent_and_nested,0,,,,0,Ras85D_EBC_MEL_ECM_0013,ECM_13,5,upstream,Ras85D_EBC_MEL_ECM_0012,ECM_14,45,Ras85D_EBC_MEL_ECM_0013,ECM_13,5,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0010,UGUA,280,upstream,Ras85D_EBC_MEL_UGUA_0009,UGUA,286,Ras85D_EBC_MEL_UGUA_0010,UGUA,280,0,,,,0,Ras85D_EBC_MEL_PAS_0007,1.5,63,downstream,Ras85D_EBC_MEL_PAS_0007,1.5,63,Ras85D_EBC_MEL_PAS_0008,2.5,192,0,,,Ras85D_EBC_MEL_CLV_0010,weak,40,downstream,909|909,0,,,,0,Ras85D_EBC_MEL_DSE_0004,down-st,224,upstream,Ras85D_EBC_MEL_DSE_0003,down-st,293,Ras85D_EBC_MEL_DSE_0004,down-st,224,1,hairpin_loop,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0013,hairpin_loop,inside_at_left_boundary,hairpin_loop,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0013,0,0,True,1,hairpin_loop,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0010,hairpin_loop,inside_at_left_boundary,hairpin_loop,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0010,0,0,True,ECM_interface,none,APA_distant,hairpin_loop,MFE_centroid_agreement,ECM_INTERFACE+RNA_STRUCTURE,ECM_interface_structure_domain
